order_id,customer_id,order_value,order_date
892,1297,405.96,2024-05-11
893,2230,368.59,2024-12-06
894,2514,67.42,2024-01-25
895,2395,44.13,2024-12-05
896,2951,314.73,2024-03-14
897,1910,469.94,2024-07-28
898,2473,95.71,2024-08-12
899,870,279.02,2024-02-22
900,2678,407.86,2024-05-10
901,2388,269.06,2024-06-26
902,252,182.05,2024-01-13
903,99,397.38,2024-10-17
904,2543,387.9,2024-05-25
905,1313,416.94,2024-01-30
906,763,473.1,2024-02-09
907,1562,83.81,2024-04-19
908,600,176.98,2024-01-30
909,2843,493.13,2024-07-04
910,1073,301.32,2024-12-09
911,585,338.36,2024-03-30
912,1218,443.21,2024-11-16
913,2758,348.61,2024-12-18
914,2463,344.78,2024-03-12
915,2713,61.21,2024-01-12
916,1040,258.35,2024-03-18
917,109,339.86,2024-09-30
918,1414,405.57,2024-08-23
919,87,212.49,2024-04-13
920,2415,70.53,2024-03-05
921,1733,189.25,2024-07-31
922,657,220.57,2024-02-06
923,2057,377.99,2024-10-11
924,1370,19.69,2024-06-22
925,903,199.04,2024-04-13
926,2578,229.46,2024-08-03
927,408,279.56,2024-10-26
928,1975,485.3,2024-01-18
929,1312,372.9,2024-03-19
930,276,118.99,2024-08-22
931,2797,320.49,2024-12-30
932,2938,179.6,2024-01-20
933,2451,407.59,2024-10-16
934,366,93.82,2024-03-13
935,2750,80.81,2024-12-19
936,1038,59.68,2024-06-11
937,928,276.61,2024-07-03
938,1801,70.39,2024-10-09
939,2916,30.46,2024-08-21
940,689,172.9,2024-09-30
941,602,401.1,2024-05-25
942,1629,86.48,2024-06-03
943,735,185.37,2024-08-10
944,136,223.51,2024-04-06
945,1754,439.23,2024-05-22
946,1786,243.42,2024-02-16
947,2930,260.86,2024-10-18
948,2186,134.77,2024-01-19
949,420,337.59,2024-12-20
950,1511,22.57,2024-08-11
951,24,482.58,2024-02-14
952,1265,254.08,2024-04-12
953,2561,40.29,2024-09-08
954,1014,283.99,2024-02-26
955,1781,261.85,2024-11-27
956,2378,127.94,2024-04-28
957,1382,112.32,2024-06-05
958,458,142.68,2024-01-16
959,2046,73.57,2024-05-29
960,2465,270.4,2024-11-23
961,1567,440.68,2024-11-06
962,2790,462.33,2024-05-23
963,77,476.96,2024-11-06
964,2732,304.18,2024-10-29
965,2223,314.56,2024-03-13
966,1952,162.15,2024-10-09
967,2495,443.82,2024-04-20
968,2070,249.19,2024-04-08
969,1671,146.86,2024-07-29
970,1158,483.18,2024-12-16
971,2985,355.64,2024-05-22
972,524,237.68,2024-04-30
973,969,43.63,2024-12-12
974,1978,78.68,2024-02-02
975,899,106.27,2024-07-17
976,100,452.39,2024-08-02
977,2890,486.08,2024-12-21
978,2824,140.82,2024-01-22
979,1677,254.17,2024-11-16
980,184,398.02,2024-02-27
981,1171,198.47,2024-10-09
982,279,251.26,2024-05-19
983,2347,444.94,2024-11-23
984,2328,111.68,2024-08-16
985,387,496.99,2024-02-02
986,225,233.59,2024-04-23
987,398,136.57,2024-07-12
988,1441,447.32,2024-10-08
989,855,47.49,2024-06-21
990,155,324.74,2024-02-24
991,652,40.23,2024-06-28
992,1070,473.63,2024-09-09
993,711,323.46,2024-09-05
994,228,205.01,2024-05-14
995,302,217.96,2024-11-08
996,1106,90.92,2024-07-03
997,2618,186.4,2024-04-28
998,2190,452.86,2024-11-24
999,1365,404.63,2024-11-29
1000,427,334.13,2024-02-20
1001,475,484.21,2024-10-29
1002,2585,290.98,2024-03-24
1003,1638,96.38,2024-05-30
1004,1167,359.67,2024-07-04
1005,1610,300.04,2024-11-07
1006,1438,223.91,2024-01-31
1007,1068,82.02,2024-11-19
1008,905,342.05,2024-07-08
1009,2908,227.59,2024-04-24
1010,2289,293.53,2024-02-29
1011,1106,164.55,2024-10-16
1012,2443,86.31,2024-09-13
1013,278,186.35,2024-10-23
1014,2647,427.53,2024-08-10
1015,1940,88.19,2024-04-13
1016,2973,240.9,2024-10-17
1017,858,155.83,2024-06-03
1018,2601,481.54,2024-05-28
1019,2939,51.49,2024-07-18
1020,1373,130.22,2024-12-03
1021,1875,230.28,2024-10-05
1022,738,131.17,2024-02-10
1023,2096,356.23,2024-09-11
1024,2331,191.73,2024-07-20
1025,1374,392.58,2024-01-22
1026,741,280.12,2024-02-09
1027,1951,219.14,2024-05-09
1028,1884,188.79,2024-10-24
1029,945,118.79,2024-06-20
1030,1728,133.75,2024-08-18
1031,1336,96.43,2024-08-24
1032,2630,427.36,2024-03-23
1033,985,278.66,2024-01-10
1034,1557,246.61,2024-03-24
1035,1852,167.9,2024-02-14
1036,2928,263.27,2024-05-04
1037,1937,442.45,2024-05-25
1038,233,429.49,2024-05-23
1039,745,303.55,2024-12-24
1040,785,269.68,2024-04-13
1041,765,120.63,2024-02-09
1042,711,349.53,2024-04-13
1043,1689,428.13,2024-11-30
1044,1698,159.79,2024-12-25
1045,1818,223.41,2024-07-16
1046,2054,62.29,2024-08-27
1047,1034,430.52,2024-02-19
1048,1361,57.88,2024-06-05
1049,2691,355.13,2024-05-14
1050,2160,101.62,2024-08-12
1051,2128,369.49,2024-09-17
1052,2501,324.91,2024-09-06
1053,2096,348.29,2024-06-16
1054,91,321.54,2024-01-04
1055,1669,204.37,2024-01-07
1056,696,313.89,2024-02-06
1057,2124,124.98,2024-04-22
1058,263,144.23,2024-03-15
1059,401,41.92,2024-07-05
1060,1258,310.29,2024-02-19
1061,1001,421.99,2024-11-20
1062,216,195.44,2024-06-05
1063,1995,112.25,2024-03-29
1064,1369,413.73,2024-07-13
1065,1198,325.62,2024-01-30
1066,2085,447.83,2024-03-07
1067,903,13.06,2024-03-01
1068,1553,206.57,2024-10-26
1069,2935,451.47,2024-02-25
1070,1833,340.94,2024-03-19
1071,2368,239.74,2024-06-17
1072,1875,213.13,2024-11-29
1073,2517,448.63,2024-10-22
1074,2093,417.58,2024-11-01
1075,878,16.03,2024-05-17
1076,904,69.33,2024-09-29
1077,1902,261.03,2024-01-15
1078,1133,66.17,2024-04-02
1079,347,144.63,2024-06-29
1080,2903,419.11,2024-02-20
1081,1162,199.21,2024-07-27
1082,962,230.95,2024-04-30
1083,2860,95.35,2024-03-06
1084,2375,305.13,2024-01-26
1085,2562,68.95,2024-10-20
1086,2128,318.81,2024-12-13
1087,1142,375.9,2024-10-12
1088,2310,438.07,2024-08-22
1089,1104,295.4,2024-02-24
1090,601,172.66,2024-05-16
1091,557,427.32,2024-09-28
1092,2314,302.35,2024-01-24
1093,756,185.49,2024-08-01
1094,393,168.04,2024-10-02
1095,2050,167.1,2024-03-02
1096,1813,37.61,2024-02-21
1097,2544,59.65,2024-05-05
1098,2786,53.96,2024-11-29
1099,2794,162.97,2024-02-21
1100,633,242.25,2024-10-25
1101,980,82.31,2024-04-05
1102,535,415.7,2024-05-17
1103,2469,42.15,2024-11-17
1104,1772,473.2,2024-11-22
1105,1572,46.47,2024-04-10
1106,526,448.39,2024-01-15
1107,2519,137.75,2024-11-26
1108,1551,493.51,2024-03-24
1109,757,265.45,2024-11-01
1110,291,18.97,2024-02-10
1111,1711,148.51,2024-02-29
1112,1316,470.68,2024-10-15
1113,1807,156.84,2024-11-03
1114,2681,186.21,2024-06-14
1115,2002,31.63,2024-07-10
1116,1722,134.1,2024-12-17
1117,493,137.07,2024-04-09
1118,1439,360.83,2024-11-10
1119,868,257.83,2024-05-19
1120,2905,88.89,2024-02-27
1121,1773,399.84,2024-08-04
1122,1866,309.64,2024-01-09
1123,462,141.55,2024-03-21
1124,496,119.65,2024-07-24
1125,26,463.2,2024-04-14
1126,766,322.16,2024-09-07
1127,2078,405.63,2024-02-20
1128,2444,120.5,2024-03-07
1129,1823,298.48,2024-12-26
1130,1133,36.21,2024-03-20
1131,1903,301.41,2024-01-18
1132,850,109.76,2024-08-18
1133,334,337.86,2024-06-26
1134,1428,466.66,2024-05-21
1135,1466,234.77,2024-05-17
1136,1255,159.64,2024-09-15
1137,2196,70.4,2024-04-22
1138,572,338.59,2024-03-26
1139,802,296.25,2024-08-18
1140,1189,276.84,2024-11-27
1141,195,468.62,2024-04-10
1142,483,489.3,2024-05-20
1143,127,361.32,2024-02-01
1144,225,106.03,2024-12-22
1145,2835,473.91,2024-05-17
1146,2612,179.01,2024-06-29
1147,556,48.79,2024-07-29
1148,1622,128.13,2024-01-30
1149,155,416.88,2024-05-18
1150,2086,109.84,2024-03-26
1151,604,203.58,2024-06-06
1152,2061,144.02,2024-01-01
1153,2397,33.43,2024-01-06
1154,2453,285.24,2024-03-18
1155,810,318.09,2024-07-02
1156,225,397.66,2024-07-13
1157,2912,213.18,2024-02-27
1158,304,79.25,2024-07-25
1159,220,329.56,2024-04-04
1160,2126,446.13,2024-09-12
1161,2873,68.71,2024-05-26
1162,2026,99.48,2024-11-13
1163,278,171.31,2024-11-22
1164,2021,328.65,2024-08-06
1165,2018,266.67,2024-06-19
1166,529,359.06,2024-01-05
1167,1121,25.36,2024-05-07
1168,481,407.12,2024-02-15
1169,2842,493.87,2024-10-17
1170,679,32.87,2024-12-21
1171,1095,252.75,2024-04-10
1172,1983,372.56,2024-05-03
1173,2777,243.44,2024-08-02
1174,2800,300.54,2024-09-16
1175,1715,461.25,2024-09-14
1176,1182,274.52,2024-04-10
1177,553,125.93,2024-06-11
1178,2098,371.93,2024-02-15
1179,2983,193.96,2024-01-04
1180,1820,149.71,2024-09-07
1181,2450,131.72,2024-02-17
1182,1723,48.89,2024-01-04
1183,2804,467.12,2024-07-16
1184,2944,286.05,2024-02-20
1185,2114,478.0,2024-01-17
1186,1259,432.28,2024-09-16
1187,2674,24.81,2024-12-07
1188,2987,131.17,2024-07-03
1189,2317,164.53,2024-05-14
1190,1281,250.01,2024-12-13
1191,416,360.9,2024-08-25
1192,2570,343.58,2024-11-28
1193,2547,493.76,2024-06-09
1194,2449,462.43,2024-11-28
1195,2614,101.27,2024-07-14
1196,2024,431.33,2024-05-07
1197,1687,423.04,2024-10-07
1198,839,291.65,2024-03-24
1199,2354,175.68,2024-12-23
1200,932,112.22,2024-06-11
1201,2310,114.1,2024-11-24
1202,450,175.53,2024-04-03
1203,877,256.93,2024-01-23
1204,2080,296.07,2024-03-19
1205,2869,169.27,2024-08-26
1206,69,184.72,2024-04-26
1207,83,16.62,2024-10-04
1208,770,11.04,2024-12-02
1209,811,454.52,2024-09-24
1210,471,16.87,2024-08-30
1211,1988,26.23,2024-10-16
1212,1028,110.76,2024-05-08
1213,2635,374.27,2024-09-05
1214,1129,342.67,2024-06-08
1215,2196,327.12,2024-11-27
1216,122,291.73,2024-08-28
1217,1532,108.83,2024-04-22
1218,1891,204.99,2024-06-04
1219,2555,244.27,2024-10-29
1220,1934,295.4,2024-01-17
1221,689,107.23,2024-01-04
1222,1411,367.23,2024-02-10
1223,1999,161.37,2024-05-13
1224,533,333.51,2024-05-31
1225,317,261.85,2024-02-23
1226,1794,300.19,2024-07-18
1227,149,212.44,2024-12-26
1228,505,228.08,2024-12-12
1229,2826,435.41,2024-05-06
1230,1883,243.18,2024-10-13
1231,2543,399.01,2024-09-21
1232,915,203.56,2024-07-28
1233,433,353.26,2024-11-04
1234,592,124.12,2024-05-03
1235,2312,459.34,2024-01-02
1236,2745,483.97,2024-08-01
1237,601,451.65,2024-12-27
1238,2024,179.74,2024-09-16
1239,2453,145.48,2024-08-17
1240,1148,99.4,2024-06-20
1241,264,437.77,2024-11-13
1242,659,68.12,2024-09-25
1243,2846,324.74,2024-04-22
1244,1115,172.42,2024-05-27
1245,2276,102.08,2024-05-13
1246,996,100.4,2024-05-22
1247,1178,436.78,2024-07-18
1248,2964,431.31,2024-03-04
1249,2420,143.29,2024-04-03
1250,361,26.55,2024-06-12
1251,2811,435.85,2024-05-10
1252,2382,38.09,2024-12-12
1253,1505,51.51,2024-08-09
1254,2263,412.74,2024-05-02
1255,1709,410.44,2024-02-09
1256,1600,109.22,2024-02-14
1257,1566,28.73,2024-07-08
1258,178,40.86,2024-07-31
1259,1470,232.16,2024-07-28
1260,1180,214.93,2024-04-14
1261,1055,99.32,2024-04-04
1262,2906,455.43,2024-03-06
1263,1636,280.68,2024-01-24
1264,640,405.6,2024-09-18
1265,2415,60.83,2024-12-02
1266,2276,486.99,2024-12-11
1267,116,406.77,2024-05-09
1268,459,151.03,2024-01-26
1269,1325,20.18,2024-02-13
1270,322,90.61,2024-01-01
1271,2920,215.07,2024-05-09
1272,1220,11.46,2024-08-12
1273,1440,30.01,2024-09-23
1274,2473,58.33,2024-02-03
1275,183,406.76,2024-11-12
1276,517,277.96,2024-12-12
1277,1343,103.58,2024-04-16
1278,1284,139.59,2024-07-17
1279,2419,324.67,2024-12-24
1280,2345,166.12,2024-08-18
1281,301,344.24,2024-09-14
1282,2716,391.33,2024-03-04
1283,1724,160.25,2024-04-03
1284,2304,189.59,2024-08-27
1285,1205,34.54,2024-06-06
1286,2728,411.7,2024-04-10
1287,2429,306.97,2024-06-11
1288,523,445.25,2024-05-01
1289,1004,102.57,2024-08-17
1290,690,480.69,2024-05-29
1291,2171,356.3,2024-09-07
1292,479,106.34,2024-08-16
1293,560,236.86,2024-03-22
1294,468,352.49,2024-11-13
1295,2230,18.32,2024-04-18
1296,2438,392.34,2024-02-23
1297,1330,474.36,2024-07-06
1298,2801,49.93,2024-04-22
1299,2304,450.08,2024-02-07
1300,1362,237.58,2024-10-12
1301,213,262.64,2024-01-20
1302,899,421.65,2024-03-08
1303,1321,298.93,2024-07-23
1304,2268,182.2,2024-07-24
1305,2588,368.97,2024-01-09
1306,423,77.78,2024-08-23
1307,2776,336.47,2024-09-23
1308,2247,389.57,2024-09-22
1309,1215,174.04,2024-07-17
1310,129,485.41,2024-11-08
1311,161,323.89,2024-01-06
1312,1057,56.88,2024-09-25
1313,11,483.48,2024-02-28
1314,2555,374.56,2024-10-29
1315,1468,350.87,2024-09-06
1316,1778,134.09,2024-04-29
1317,1782,241.84,2024-09-16
1318,2238,451.51,2024-01-26
1319,1839,161.0,2024-02-01
1320,1425,217.43,2024-11-03
1321,842,135.81,2024-06-05
1322,1608,115.79,2024-05-09
1323,2293,31.42,2024-08-22
1324,2441,371.08,2024-02-18
1325,1107,54.47,2024-01-17
1326,1138,270.35,2024-04-18
1327,2824,34.4,2024-07-23
1328,1093,492.1,2024-04-05
1329,813,357.63,2024-02-11
1330,107,318.89,2024-06-24
1331,2883,101.33,2024-04-25
1332,360,268.75,2024-12-16
1333,2973,256.74,2024-06-07
1334,2198,185.74,2024-05-05
1335,930,86.49,2024-12-13
1336,1862,189.89,2024-03-27
1337,99,308.46,2024-04-25
1338,2704,248.8,2024-03-09
1339,1969,289.32,2024-01-01
1340,812,290.29,2024-12-01
1341,2511,129.89,2024-07-21
1342,1838,64.38,2024-02-05
1343,1921,265.66,2024-04-10
1344,2938,447.26,2024-12-01
1345,1876,497.73,2024-07-05
1346,599,395.09,2024-03-01
1347,2350,118.35,2024-11-27
1348,1241,318.86,2024-08-09
1349,2799,127.04,2024-08-23
1350,1608,292.46,2024-09-16
1351,2229,245.54,2024-04-28
1352,1441,196.96,2024-10-31
1353,685,324.4,2024-10-23
1354,2240,430.28,2024-08-17
1355,2142,175.36,2024-07-06
1356,899,248.26,2024-07-18
1357,1688,233.35,2024-07-18
1358,972,132.12,2024-10-03
1359,2719,216.34,2024-02-09
1360,1351,20.58,2024-12-14
1361,1832,263.54,2024-11-30
1362,1489,363.19,2024-03-18
1363,2482,190.13,2024-04-11
1364,330,375.82,2024-08-06
1365,2575,377.82,2024-06-16
1366,1143,492.22,2024-09-01
1367,21,277.51,2024-06-18
1368,2069,207.99,2024-12-25
1369,316,323.37,2024-09-06
1370,618,317.02,2024-05-18
1371,745,493.8,2024-03-17
1372,1089,356.77,2024-02-04
1373,149,160.22,2024-12-06
1374,1207,101.88,2024-10-19
1375,282,398.44,2024-05-19
1376,113,98.08,2024-11-14
1377,1237,317.45,2024-04-17
1378,1070,74.83,2024-09-22
1379,2494,362.17,2024-11-09
1380,1094,393.62,2024-04-12
1381,2230,495.36,2024-01-03
1382,1197,477.57,2024-07-15
1383,981,359.77,2024-11-06
1384,2358,145.99,2024-10-27
1385,2997,31.42,2024-06-17
1386,1247,282.07,2024-12-17
1387,1964,385.33,2024-06-18
1388,343,15.21,2024-02-02
1389,2656,267.15,2024-11-21
1390,1144,442.62,2024-01-06
1391,2596,322.24,2024-06-02
1392,2082,345.05,2024-02-17
1393,1972,242.42,2024-08-11
1394,390,472.14,2024-11-08
1395,2982,193.58,2024-03-09
1396,289,195.76,2024-06-22
1397,971,263.69,2024-02-10
1398,567,297.11,2024-04-16
1399,2583,273.34,2024-01-16
1400,765,411.13,2024-06-28
1401,556,418.91,2024-09-24
1402,1124,74.52,2024-09-27
1403,1052,302.12,2024-07-31
1404,576,492.11,2024-12-22
1405,816,303.83,2024-01-21
1406,2363,347.2,2024-07-27
1407,979,432.07,2024-10-15
1408,1851,434.63,2024-10-15
1409,2859,18.42,2024-08-31
1410,683,127.32,2024-06-04
1411,2701,432.81,2024-03-30
1412,2603,336.88,2024-10-23
1413,1264,319.54,2024-03-03
1414,781,431.37,2024-02-08
1415,504,405.21,2024-05-27
1416,1443,378.16,2024-11-28
1417,2779,33.2,2024-06-14
1418,405,393.01,2024-01-23
1419,2760,108.3,2024-09-18
1420,1898,22.74,2024-08-03
1421,2202,251.03,2024-04-07
1422,2262,471.76,2024-01-07
1423,1383,444.36,2024-11-02
1424,2546,491.21,2024-09-26
1425,1780,130.8,2024-08-15
1426,1371,350.74,2024-01-16
1427,2390,37.36,2024-08-25
1428,2829,403.69,2024-05-30
1429,2471,266.64,2024-09-30
1430,1463,498.18,2024-08-08
1431,2292,127.6,2024-03-08
1432,1707,394.48,2024-10-07
1433,554,93.77,2024-02-02
1434,1978,150.72,2024-02-20
1435,2956,154.83,2024-10-05
1436,2573,293.15,2024-11-01
1437,1804,188.9,2024-05-28
1438,716,224.97,2024-03-03
1439,200,265.68,2024-05-01
1440,1009,37.55,2024-01-27
1441,1224,336.03,2024-07-27
1442,1317,328.14,2024-06-02
1443,2328,482.75,2024-10-01
1444,1168,75.36,2024-08-12
1445,2834,25.17,2024-02-27
1446,1604,75.28,2024-09-07
1447,1338,217.01,2024-08-27
1448,993,114.83,2024-09-19
1449,2101,116.0,2024-08-18
1450,2422,436.01,2024-03-06
1451,36,168.68,2024-07-27
1452,2660,214.23,2024-02-15
1453,1165,345.23,2024-12-10
1454,947,176.57,2024-07-21
1455,2736,281.63,2024-02-13
1456,1212,266.21,2024-05-16
1457,718,138.14,2024-03-11
1458,618,361.38,2024-09-23
1459,2661,418.72,2024-04-24
1460,623,393.89,2024-02-25
1461,2502,203.69,2024-05-11
1462,179,467.15,2024-10-19
1463,1038,450.49,2024-12-11
1464,683,140.75,2024-10-16
1465,1689,70.73,2024-12-01
1466,2082,447.97,2024-04-14
1467,710,374.98,2024-02-16
1468,1976,162.39,2024-01-30
1469,2558,159.39,2024-04-27
1470,2236,167.86,2024-02-15
1471,2798,432.05,2024-12-01
1472,1840,127.71,2024-03-10
1473,328,329.03,2024-02-02
1474,717,418.88,2024-02-19
1475,2339,199.8,2024-09-27
1476,2145,40.13,2024-10-02
1477,1901,381.84,2024-03-28
1478,492,19.74,2024-02-09
1479,801,417.13,2024-02-01
1480,115,186.82,2024-04-06
1481,310,402.65,2024-04-21
1482,2599,277.23,2024-08-25
1483,1216,186.02,2024-01-12
1484,1702,450.67,2024-09-27
1485,806,385.85,2024-07-05
1486,2633,49.55,2024-07-06
1487,112,465.99,2024-03-12
1488,1893,238.83,2024-09-16
1489,1327,82.99,2024-01-27
1490,1918,387.89,2024-04-10
1491,2625,263.63,2024-06-29
1492,2404,339.64,2024-02-08
1493,1834,350.08,2024-10-01
1494,1126,106.62,2024-04-26
1495,1591,485.72,2024-01-14
1496,315,61.72,2024-11-22
1497,2242,306.84,2024-08-03
1498,1974,81.7,2024-05-04
1499,1843,439.88,2024-10-07
1500,1431,94.89,2024-03-29
1501,1316,226.11,2024-11-01
1502,1208,52.57,2024-04-20
1503,1664,229.54,2024-03-19
1504,2573,11.99,2024-06-18
1505,979,227.3,2024-11-18
1506,611,347.07,2024-12-21
1507,2868,99.59,2024-01-22
1508,2974,280.96,2024-06-04
1509,1490,242.45,2024-12-17
1510,2700,174.14,2024-12-24
1511,204,338.69,2024-08-04
1512,2453,497.62,2024-01-01
1513,1400,469.51,2024-09-17
1514,2268,485.35,2024-04-21
1515,1373,19.9,2024-04-08
1516,1447,135.63,2024-03-15
1517,1257,462.15,2024-05-22
1518,2348,33.66,2024-08-17
1519,1011,188.76,2024-03-14
1520,1695,329.58,2024-02-02
1521,920,491.66,2024-07-06
1522,2474,145.13,2024-04-15
1523,2683,384.45,2024-02-15
1524,2993,333.58,2024-10-09
1525,978,310.6,2024-12-28
1526,234,374.04,2024-01-28
1527,2138,134.42,2024-04-16
1528,2807,175.96,2024-02-03
1529,2708,284.63,2024-04-05
1530,1928,225.1,2024-05-06
1531,755,363.78,2024-02-26
1532,1441,402.31,2024-05-03
1533,2500,268.72,2024-05-29
1534,1958,203.04,2024-09-07
1535,1494,456.8,2024-01-27
1536,932,377.43,2024-07-20
1537,48,339.89,2024-05-02
1538,2271,38.08,2024-03-29
1539,1672,268.64,2024-02-29
1540,2761,69.54,2024-11-26
1541,466,333.65,2024-03-12
1542,2019,156.82,2024-10-19
1543,1084,371.87,2024-04-19
1544,1304,391.29,2024-05-05
1545,2065,157.2,2024-02-17
1546,679,488.37,2024-09-08
1547,1999,263.18,2024-09-25
1548,1591,116.76,2024-08-18
1549,2519,389.85,2024-11-10
1550,829,382.76,2024-01-15
1551,1567,212.81,2024-01-24
1552,1125,332.72,2024-11-26
1553,2588,20.65,2024-09-20
1554,1568,152.7,2024-04-15
1555,206,441.92,2024-04-28
1556,1806,123.73,2024-12-23
1557,480,453.74,2024-06-18
1558,2121,294.14,2024-04-24
1559,1462,452.43,2024-05-14
1560,2630,74.13,2024-05-31
1561,1715,237.33,2024-10-09
1562,2767,155.26,2024-05-06
1563,2590,444.59,2024-12-30
1564,1438,177.36,2024-01-03
1565,2704,298.35,2024-02-17
1566,1943,415.54,2024-08-17
1567,2806,122.22,2024-10-30
1568,2828,32.41,2024-06-25
1569,771,252.13,2024-10-11
1570,67,345.0,2024-07-20
1571,1446,362.44,2024-01-17
1572,2902,214.43,2024-08-21
1573,2419,48.52,2024-01-07
1574,364,207.54,2024-06-19
1575,400,69.78,2024-10-17
1576,2898,45.39,2024-06-16
1577,260,158.68,2024-07-13
1578,1069,390.84,2024-07-23
1579,1933,386.49,2024-05-13
1580,898,307.94,2024-09-14
1581,1311,414.86,2024-02-08
1582,2363,255.4,2024-04-11
1583,2955,129.29,2024-02-02
1584,1443,289.29,2024-12-27
1585,1329,462.39,2024-05-30
1586,2988,27.7,2024-02-02
1587,229,482.78,2024-03-29
1588,750,374.72,2024-03-18
1589,1210,346.26,2024-01-30
1590,1971,310.78,2024-09-21
1591,2166,136.29,2024-12-15
1592,126,444.01,2024-05-05
1593,132,486.02,2024-03-11
1594,1726,462.83,2024-03-02
1595,1617,63.32,2024-07-18
1596,1898,370.89,2024-11-22
1597,346,282.76,2024-08-21
1598,1963,396.29,2024-08-06
1599,2132,182.62,2024-06-01
1600,2090,478.91,2024-06-23
1601,2483,163.18,2024-11-02
1602,1190,371.61,2024-10-10
1603,1451,256.87,2024-12-19
1604,2096,312.27,2024-07-20
1605,1066,66.68,2024-05-04
1606,185,309.31,2024-07-07
1607,1846,286.13,2024-12-23
1608,1256,362.27,2024-11-18
1609,401,150.97,2024-07-22
1610,1715,417.82,2024-07-08
1611,1161,473.18,2024-06-02
1612,1748,442.19,2024-08-20
1613,1544,201.76,2024-08-20
1614,1257,383.48,2024-09-18
1615,1983,188.86,2024-03-07
1616,1392,432.93,2024-08-06
1617,1976,193.94,2024-09-26
1618,971,101.16,2024-04-22
1619,2550,249.64,2024-11-01
1620,2415,76.19,2024-03-15
1621,2309,297.59,2024-08-31
1622,1088,292.52,2024-08-30
1623,2740,250.5,2024-05-24
1624,2548,305.83,2024-07-01
1625,2404,487.9,2024-07-06
1626,1575,197.81,2024-06-22
1627,1393,217.16,2024-03-02
1628,1516,144.27,2024-08-31
1629,2694,100.38,2024-05-23
1630,2904,151.7,2024-08-22
1631,405,114.19,2024-10-30
1632,1956,221.91,2024-02-23
1633,2066,124.32,2024-06-09
1634,368,263.5,2024-07-17
1635,1281,150.29,2024-11-23
1636,221,218.09,2024-04-26
1637,2321,73.34,2024-05-02
1638,1271,90.34,2024-01-30
1639,1594,310.92,2024-01-07
1640,1271,287.01,2024-11-12
1641,173,93.9,2024-05-21
1642,1352,154.46,2024-07-07
1643,123,118.53,2024-11-15
1644,1753,400.75,2024-02-24
1645,2515,188.76,2024-11-18
1646,636,208.92,2024-03-30
1647,2864,335.8,2024-11-09
1648,2738,169.52,2024-06-10
1649,1255,195.13,2024-04-03
1650,1336,400.97,2024-09-11
1651,2697,399.32,2024-06-05
1652,1500,306.24,2024-06-13
1653,501,283.9,2024-08-23
1654,1657,98.69,2024-12-10
1655,2369,241.86,2024-03-08
1656,1897,144.44,2024-11-13
1657,2109,367.58,2024-09-07
1658,1162,317.69,2024-01-01
1659,126,195.06,2024-07-18
1660,192,272.2,2024-04-26
1661,1970,216.33,2024-02-26
1662,2241,81.75,2024-11-08
1663,589,392.58,2024-11-17
1664,743,450.14,2024-12-02
1665,2431,465.87,2024-11-12
1666,1117,396.7,2024-11-03
1667,826,412.6,2024-12-28
1668,1704,37.31,2024-02-18
1669,2752,393.13,2024-01-23
1670,2657,158.67,2024-07-31
1671,1154,77.53,2024-08-08
1672,2273,265.73,2024-11-20
1673,1752,289.49,2024-12-17
1674,2060,247.56,2024-05-28
1675,2396,329.86,2024-07-04
1676,2851,359.97,2024-09-21
1677,2122,77.19,2024-07-17
1678,1135,312.29,2024-03-22
1679,1506,36.68,2024-03-19
1680,2937,229.89,2024-08-04
1681,2245,59.02,2024-06-24
